StudentID,Year,Branch,Gender,CGPA,Backlogs,Internships,Projects,Certifications,AptitudeScore,CommunicationSkill,PlacementTraining,SSC_Marks,HSC_Marks,PlacementStatus,Salary_INR,CompanyName,JobCity
1271,2022,CE,Male,7.42,0,0,1,2,76,Excellent,Yes,68,60,Placed,794765.0,TCS,Chennai
1272,2024,IT,Male,7.81,2,0,0,0,61,Good,Yes,67,68,Placed,766214.0,Wipro,Bangalore
1273,2022,EE,Female,6.4,0,1,3,2,94,Average,No,87,70,Placed,706280.0,Amazon,Delhi
1274,2023,CSE,Male,8.75,0,2,2,2,50,Average,No,86,57,Placed,837904.0,Wipro,Bangalore
1275,2021,ECE,Male,7.07,0,1,3,1,71,Good,Yes,73,63,Placed,751461.0,Wipro,Gurugram
1276,2023,CSE,Male,8.15,0,1,1,3,74,Good,Yes,84,75,Placed,755308.0,Infosys,Mumbai
1277,2022,CSE,Male,6.71,0,3,2,4,70,Excellent,No,70,84,Placed,890069.0,Amazon,Pune
1278,2024,BioTech,Male,6.26,2,0,1,1,84,Excellent,Yes,66,84,Not Placed,,,
1279,2024,CSE,Male,8.8,1,0,1,3,92,Good,Yes,64,96,Placed,786938.0,Cognizant,Noida
1280,2023,ECE,Male,7.26,1,1,0,2,47,Good,Yes,56,96,Placed,666728.0,Mphasis,Noida
1281,2022,ME,Male,8.36,0,1,1,2,59,Good,Yes,72,86,Placed,698782.0,Flipkart,Noida
1282,2023,CE,Female,7.14,0,0,1,4,81,Good,No,67,77,Placed,662446.0,Hexaware,Hyderabad
1283,2023,ME,Female,5.73,0,1,1,1,73,Average,Yes,83,57,Not Placed,,,
1284,2021,CSE,Female,8.42,3,1,4,2,43,Average,Yes,78,55,Placed,792002.0,Ola,Pune
1285,2023,ECE,Female,7.09,1,1,1,3,57,Poor,Yes,92,57,Placed,634986.0,Mphasis,Hyderabad
1286,2021,ME,Male,7.76,2,1,1,1,90,Poor,No,66,91,Placed,807513.0,Accenture,Noida
1287,2021,CSE,Female,7.82,1,1,1,1,43,Average,Yes,83,61,Placed,787043.0,Paytm,Pune
1288,2024,ECE,Male,6.42,0,0,2,1,59,Good,Yes,76,57,Not Placed,,,
1289,2021,CSE,Female,7.92,0,1,0,2,97,Good,No,90,90,Placed,848098.0,Tech Mahindra,Bangalore
1290,2021,CSE,Female,9.34,0,0,3,2,48,Good,No,55,57,Placed,846965.0,TCS,Mumbai
1291,2024,ECE,Female,7.85,0,3,4,1,55,Average,No,97,58,Placed,773227.0,Flipkart,Noida
1292,2023,CSE,Female,7.76,0,1,1,1,65,Poor,No,94,85,Not Placed,,,
1293,2022,ME,Male,8.06,0,1,2,0,77,Good,Yes,88,56,Placed,757651.0,Ola,Noida
1294,2022,CE,Male,7.37,1,2,0,0,64,Average,Yes,88,68,Placed,668287.0,Tech Mahindra,Chennai
1295,2022,EE,Male,7.65,2,1,2,2,43,Good,Yes,87,91,Not Placed,,,
1296,2023,CSE,Male,7.04,1,1,2,1,80,Excellent,Yes,58,85,Placed,839632.0,Flipkart,Delhi
1297,2021,CSE,Male,7.96,2,2,1,2,98,Average,No,92,56,Placed,800436.0,Cognizant,Mumbai
1298,2022,CSE,Female,8.52,0,2,1,2,84,Average,No,84,85,Placed,982525.0,IBM,Hyderabad
1299,2023,CE,Female,6.53,0,1,2,3,80,Good,No,74,97,Placed,762114.0,Infosys,Noida
1300,2021,CE,Male,8.34,1,0,2,1,77,Excellent,Yes,80,76,Placed,839623.0,TCS,Chennai
1301,2024,CSE,Female,7.74,0,1,1,4,92,Good,No,69,64,Placed,832936.0,IBM,Hyderabad
1302,2022,IT,Female,7.18,0,2,2,1,58,Excellent,No,61,84,Placed,882766.0,HCL,Bangalore
1303,2021,CSE,Female,8.5,0,0,2,2,53,Average,Yes,61,87,Placed,652356.0,Flipkart,Bangalore
1304,2022,ME,Female,6.97,0,0,3,2,60,Excellent,No,83,73,Placed,702602.0,Tech Mahindra,Bangalore
1305,2022,CE,Male,7.81,0,2,1,1,54,Average,Yes,77,79,Not Placed,,,
1306,2022,IT,Female,7.6,0,0,3,0,42,Poor,Yes,88,55,Placed,605373.0,Hexaware,Gurugram
1307,2021,CE,Female,7.15,0,2,2,0,76,Excellent,No,74,86,Placed,785026.0,Tech Mahindra,Chennai
1308,2023,EE,Male,7.85,1,1,1,2,92,Excellent,No,69,79,Placed,852551.0,Infosys,Pune
1309,2021,ECE,Male,7.7,0,1,2,1,89,Poor,Yes,87,95,Placed,759377.0,Paytm,Mumbai
1310,2022,EE,Female,6.1,0,0,2,4,85,Average,Yes,71,71,Not Placed,,,
1311,2021,CSE,Male,7.02,0,2,4,1,55,Poor,No,74,68,Placed,753577.0,Tech Mahindra,Delhi
1312,2024,IT,Female,8.45,0,1,1,4,53,Average,No,67,67,Placed,779200.0,Mindtree,Chennai
1313,2023,ME,Female,7.09,1,1,2,1,48,Average,No,78,92,Not Placed,,,
1314,2021,EE,Male,7.13,1,1,1,0,86,Excellent,Yes,91,93,Placed,788094.0,L&T Infotech,Pune
1315,2024,ECE,Male,6.55,1,1,4,1,46,Good,Yes,61,56,Not Placed,,,
1316,2023,CE,Female,6.34,0,3,1,3,53,Good,Yes,62,86,Placed,717819.0,Paytm,Chennai
1317,2024,ME,Male,5.58,0,1,4,2,45,Good,Yes,77,86,Placed,743465.0,Amazon,Mumbai
1318,2023,EE,Male,7.43,0,1,3,0,60,Good,Yes,68,94,Placed,640936.0,Capgemini,Bangalore
1319,2021,CSE,Male,7.38,0,3,1,1,54,Good,Yes,58,60,Placed,836714.0,Ola,Pune
1320,2024,CSE,Male,7.12,0,1,3,1,91,Good,Yes,75,79,Placed,917666.0,Amazon,Gurugram
1321,2022,CSE,Female,7.75,0,0,4,2,47,Average,Yes,64,57,Placed,618112.0,Infosys,Delhi
1322,2024,CSE,Male,8.05,0,0,1,1,73,Good,No,76,72,Placed,718541.0,Hexaware,Delhi
1323,2023,IT,Female,9.27,1,2,2,2,79,Good,Yes,84,92,Placed,916855.0,Amazon,Noida
1324,2021,CSE,Male,6.74,0,1,2,2,40,Excellent,Yes,84,97,Placed,834832.0,Cognizant,Mumbai
1325,2023,BioTech,Male,8.13,1,1,1,3,71,Excellent,Yes,70,57,Placed,799131.0,Hexaware,Pune
1326,2024,ECE,Female,8.18,0,1,0,2,97,Good,Yes,65,59,Placed,864567.0,Ola,Gurugram
1327,2024,CSE,Female,7.25,0,0,1,1,88,Good,Yes,76,78,Placed,792503.0,Tech Mahindra,Chennai
1328,2022,EE,Male,7.64,3,1,1,4,90,Poor,No,83,88,Placed,666564.0,L&T Infotech,Pune
1329,2021,CE,Male,6.83,3,0,2,1,44,Good,No,79,93,Not Placed,,,
1330,2021,ECE,Male,7.63,0,1,1,1,69,Average,Yes,68,78,Placed,718232.0,Flipkart,Bangalore
1331,2024,ME,Male,8.41,0,1,3,3,61,Poor,Yes,68,90,Placed,659368.0,Ola,Noida
1332,2021,CE,Female,7.68,0,1,2,0,59,Average,Yes,56,82,Placed,605408.0,Amazon,Pune
1333,2022,CSE,Male,8.16,0,1,0,1,55,Good,No,67,88,Placed,896405.0,Hexaware,Chennai
1334,2023,BioTech,Male,6.86,1,2,2,0,46,Average,Yes,57,70,Placed,694461.0,Capgemini,Chennai
1335,2021,BioTech,Male,6.01,3,2,2,0,46,Excellent,Yes,84,90,Placed,790693.0,Mindtree,Hyderabad
1336,2024,CE,Female,7.03,1,0,4,0,89,Poor,No,72,61,Placed,728139.0,Flipkart,Delhi
1337,2023,CSE,Female,8.64,0,0,0,0,89,Excellent,No,90,72,Placed,798131.0,Wipro,Chennai
1338,2023,CE,Male,5.98,1,1,1,1,41,Good,No,75,60,Placed,635502.0,Infosys,Mumbai
1339,2022,CSE,Female,7.06,0,3,3,3,86,Average,No,73,82,Placed,717474.0,Hexaware,Bangalore
1340,2024,CSE,Male,7.89,2,2,4,2,53,Average,No,70,93,Placed,786726.0,Wipro,Chennai
1341,2021,CSE,Male,7.11,2,2,2,2,70,Good,Yes,82,88,Placed,780215.0,Ola,Chennai
1342,2024,ECE,Female,6.95,0,1,3,2,89,Good,Yes,58,95,Not Placed,,,
1343,2023,IT,Female,7.5,0,1,0,3,80,Good,No,69,83,Placed,758636.0,Zomato,Chennai
1344,2024,EE,Female,6.54,0,1,2,3,53,Average,No,55,58,Placed,625329.0,Mindtree,Mumbai
1345,2021,EE,Male,6.82,0,0,1,3,44,Good,No,70,68,Not Placed,,,
1346,2021,ECE,Male,7.99,1,0,1,3,50,Excellent,Yes,74,59,Placed,856247.0,TCS,Chennai
1347,2022,ECE,Female,6.58,0,3,3,1,79,Average,Yes,87,79,Placed,799011.0,IBM,Hyderabad
1348,2021,ECE,Male,6.38,0,0,1,2,44,Good,Yes,71,93,Placed,670137.0,Zomato,Chennai
1349,2021,BioTech,Male,6.7,0,0,2,2,68,Average,Yes,59,62,Not Placed,,,
1350,2024,CSE,Male,8.31,1,0,4,2,50,Good,Yes,59,69,Placed,741811.0,IBM,Noida
1351,2024,IT,Female,7.66,0,2,1,1,44,Good,No,93,73,Placed,808864.0,Tech Mahindra,Delhi
1352,2023,ME,Male,6.83,2,1,4,0,88,Average,Yes,67,65,Not Placed,,,
1353,2022,ECE,Male,7.53,2,1,4,0,93,Poor,No,90,74,Placed,803099.0,L&T Infotech,Noida
1354,2024,EE,Female,6.28,2,2,2,3,71,Poor,No,84,90,Not Placed,,,
1355,2021,ECE,Male,7.85,0,1,1,2,75,Good,Yes,58,72,Placed,776336.0,Flipkart,Delhi
1356,2023,IT,Male,8.07,0,1,1,1,54,Good,Yes,77,68,Placed,714127.0,L&T Infotech,Mumbai
1357,2024,IT,Male,7.51,0,0,2,1,58,Excellent,Yes,75,92,Placed,726905.0,Mphasis,Gurugram
1358,2022,ECE,Male,8.2,0,0,1,2,61,Good,No,75,79,Placed,788784.0,Flipkart,Hyderabad
1359,2022,CSE,Male,7.01,0,2,1,1,73,Average,No,60,70,Placed,731603.0,Zomato,Delhi
1360,2023,ME,Male,8.1,1,2,4,1,95,Excellent,No,78,72,Placed,969444.0,IBM,Delhi
1361,2023,IT,Female,7.91,0,1,1,0,56,Good,No,85,55,Placed,759323.0,Mindtree,Noida
1362,2023,CSE,Male,7.56,2,1,2,0,51,Good,Yes,73,94,Placed,647778.0,Infosys,Chennai
1363,2023,CE,Female,7.18,0,1,0,1,64,Poor,No,92,55,Not Placed,,,
1364,2023,CE,Male,7.11,1,0,2,2,95,Average,No,66,55,Placed,695936.0,Cognizant,Bangalore
1365,2021,EE,Male,8.35,1,0,3,0,56,Excellent,No,68,75,Placed,867992.0,Capgemini,Noida
1366,2021,CSE,Male,7.05,1,0,1,1,49,Good,Yes,66,79,Not Placed,,,
1367,2024,CE,Male,6.59,2,0,1,2,67,Average,No,69,81,Not Placed,,,
1368,2022,IT,Female,8.53,1,2,2,2,96,Good,Yes,73,64,Placed,813204.0,L&T Infotech,Pune
1369,2021,CSE,Male,7.38,2,0,2,1,57,Excellent,No,82,66,Placed,870616.0,IBM,Delhi
1370,2021,CSE,Male,8.43,0,0,2,2,90,Average,Yes,94,82,Placed,621535.0,Tech Mahindra,Noida
1371,2021,BioTech,Female,8.56,0,1,1,4,57,Good,Yes,95,86,Placed,739785.0,Tech Mahindra,Gurugram
1372,2024,CSE,Female,7.52,0,2,1,3,84,Excellent,Yes,59,87,Placed,787301.0,Ola,Delhi
1373,2023,IT,Female,8.28,0,0,4,2,71,Average,Yes,59,62,Placed,743262.0,Capgemini,Gurugram
1374,2024,ECE,Male,6.69,0,0,3,2,53,Good,Yes,60,96,Placed,627792.0,Zomato,Gurugram
1375,2022,CSE,Female,8.33,0,1,2,1,95,Good,No,77,80,Placed,882501.0,Accenture,Delhi
1376,2022,IT,Male,7.94,0,1,3,2,55,Good,Yes,57,96,Placed,809837.0,Accenture,Pune
1377,2022,ECE,Male,7.83,0,1,2,2,89,Average,Yes,91,95,Placed,757239.0,Ola,Gurugram
1378,2022,ME,Male,6.68,0,2,2,1,97,Average,Yes,87,56,Placed,733964.0,Accenture,Bangalore
1379,2021,ECE,Male,6.34,2,3,1,1,57,Good,Yes,97,89,Placed,866269.0,Paytm,Bangalore
1380,2021,ME,Male,7.6,0,2,2,2,55,Average,Yes,75,88,Placed,655557.0,Wipro,Bangalore
1381,2024,CSE,Male,6.36,1,1,2,4,56,Good,Yes,74,60,Placed,806285.0,TCS,Noida
1382,2023,ECE,Female,7.28,0,1,0,1,46,Average,Yes,55,85,Not Placed,,,
1383,2022,BioTech,Male,7.95,2,0,2,1,51,Poor,No,93,77,Not Placed,,,
1384,2024,CSE,Male,7.93,2,3,3,2,73,Excellent,Yes,71,66,Placed,1047086.0,Cognizant,Chennai
1385,2021,CE,Male,8.76,1,1,2,0,49,Good,Yes,83,82,Placed,815035.0,Wipro,Pune
1386,2021,ECE,Female,8.22,1,0,2,2,44,Excellent,Yes,62,69,Placed,787301.0,TCS,Chennai
1387,2023,EE,Male,7.04,0,1,3,0,60,Average,No,80,73,Placed,736984.0,Paytm,Gurugram
1388,2023,CSE,Male,7.82,3,0,0,1,42,Good,Yes,82,66,Not Placed,,,
1389,2023,BioTech,Female,7.16,2,1,2,2,58,Average,Yes,88,56,Placed,643491.0,Mphasis,Bangalore
1390,2024,ECE,Female,6.39,2,1,3,0,84,Good,Yes,80,65,Not Placed,,,
1391,2021,CSE,Male,7.14,1,1,2,1,83,Good,Yes,67,91,Placed,858841.0,Zomato,Gurugram
1392,2021,CSE,Female,7.41,0,2,1,1,74,Average,Yes,91,92,Placed,715794.0,TCS,Bangalore
1393,2023,CSE,Female,6.37,2,0,1,1,45,Excellent,Yes,67,79,Placed,720309.0,Ola,Noida
1394,2022,ME,Female,7.24,0,1,3,2,53,Average,Yes,92,97,Placed,702908.0,TCS,Bangalore
1395,2023,ECE,Male,7.33,0,1,2,2,43,Good,Yes,79,75,Not Placed,,,
1396,2024,IT,Female,6.63,0,1,3,1,84,Excellent,Yes,77,96,Placed,859575.0,Paytm,Mumbai
1397,2023,ECE,Male,7.78,2,2,2,1,90,Excellent,No,76,90,Placed,847753.0,Ola,Mumbai
1398,2023,CSE,Male,8.3,0,1,2,0,57,Excellent,No,75,63,Placed,885704.0,TCS,Noida
1399,2024,ME,Male,7.38,0,1,3,2,68,Average,Yes,84,66,Placed,717347.0,Accenture,Hyderabad
1400,2023,CE,Male,6.94,0,0,2,0,74,Average,Yes,65,64,Not Placed,,,
1401,2021,CSE,Male,8.21,1,3,1,3,91,Average,No,58,59,Placed,914039.0,HCL,Pune
1402,2022,CSE,Female,8.28,1,1,2,2,77,Good,No,87,87,Placed,919876.0,Tech Mahindra,Chennai
1403,2023,CSE,Male,8.02,0,1,3,2,55,Good,Yes,66,59,Placed,723907.0,Paytm,Mumbai
1404,2024,EE,Male,6.92,0,0,1,2,59,Average,No,63,70,Placed,637914.0,Mphasis,Mumbai
1405,2022,CE,Male,7.42,1,0,1,3,63,Good,Yes,86,91,Placed,666518.0,Hexaware,Hyderabad
1406,2024,ECE,Male,8.34,3,1,0,3,74,Average,Yes,65,91,Placed,755945.0,Mphasis,Noida
1407,2022,IT,Female,7.38,1,2,3,2,83,Average,Yes,91,83,Placed,837010.0,Flipkart,Chennai
1408,2022,EE,Male,8.97,0,1,0,1,90,Good,Yes,78,72,Placed,740490.0,Tech Mahindra,Mumbai
1409,2023,ME,Male,6.78,2,2,2,3,58,Good,Yes,61,83,Not Placed,,,
1410,2021,IT,Male,7.82,0,1,2,0,95,Excellent,Yes,62,60,Placed,912964.0,Wipro,Bangalore
1411,2023,CSE,Male,7.33,0,1,2,3,43,Average,No,87,72,Not Placed,,,
1412,2024,CSE,Male,7.96,0,0,2,2,72,Good,Yes,79,86,Placed,808876.0,Wipro,Noida
1413,2024,CSE,Female,6.58,0,2,0,3,41,Poor,Yes,55,96,Placed,733727.0,Hexaware,Noida
1414,2022,CSE,Female,7.42,1,0,2,3,52,Average,Yes,57,85,Placed,671327.0,Ola,Gurugram
1415,2022,ME,Male,6.33,0,2,3,0,97,Good,Yes,94,65,Placed,734408.0,Infosys,Bangalore
1416,2021,IT,Female,7.89,0,2,3,2,84,Excellent,Yes,82,80,Placed,871519.0,Accenture,Hyderabad
1417,2023,CSE,Female,8.5,0,3,1,0,69,Average,No,97,82,Placed,729516.0,Zomato,Noida
1418,2024,CSE,Female,8.25,0,1,3,0,73,Average,Yes,87,81,Placed,760566.0,Mindtree,Hyderabad
1419,2022,ECE,Male,5.84,0,1,2,1,69,Good,Yes,55,73,Placed,730967.0,Paytm,Bangalore
1420,2021,IT,Male,9.23,0,2,3,0,90,Average,No,92,81,Placed,815475.0,Tech Mahindra,Chennai
1421,2024,ECE,Male,7.71,0,0,2,2,93,Excellent,Yes,81,74,Placed,894725.0,Zomato,Mumbai
1422,2022,ME,Female,6.58,1,1,2,4,63,Good,No,92,57,Not Placed,,,
1423,2024,CSE,Female,7.91,1,0,3,2,87,Average,Yes,89,70,Placed,701173.0,Infosys,Hyderabad
1424,2021,CSE,Male,7.92,1,1,3,1,83,Good,Yes,64,93,Placed,785678.0,Capgemini,Bangalore
1425,2021,BioTech,Male,6.67,0,0,2,3,72,Good,Yes,66,83,Placed,621908.0,Accenture,Delhi
1426,2024,BioTech,Female,7.36,2,0,1,3,80,Average,Yes,64,69,Not Placed,,,
1427,2023,CSE,Female,7.37,2,1,1,2,88,Good,Yes,88,84,Placed,786344.0,TCS,Chennai
1428,2024,BioTech,Female,6.88,1,1,1,2,49,Poor,No,78,94,Not Placed,,,
1429,2022,CE,Female,6.65,1,1,1,3,57,Good,No,82,55,Placed,748560.0,Cognizant,Noida
1430,2023,IT,Male,6.8,0,0,1,1,58,Average,No,76,83,Placed,583513.0,Wipro,Mumbai
1431,2022,ECE,Male,7.6,3,1,3,3,46,Excellent,No,70,84,Placed,792467.0,Accenture,Chennai
1432,2024,ME,Female,7.67,0,0,0,3,96,Average,Yes,67,94,Placed,660935.0,Hexaware,Delhi
1433,2023,ECE,Male,7.86,0,1,2,3,58,Average,Yes,90,86,Placed,689113.0,Hexaware,Pune
1434,2022,CE,Male,7.86,0,1,1,1,63,Excellent,Yes,90,64,Placed,814737.0,Wipro,Delhi
1435,2024,CSE,Female,8.03,0,1,1,3,54,Poor,No,97,81,Placed,758072.0,Infosys,Hyderabad
1436,2024,CSE,Male,7.43,3,1,0,1,80,Average,Yes,77,62,Placed,760958.0,Amazon,Chennai
1437,2023,ECE,Female,8.09,0,1,1,2,81,Average,Yes,68,90,Placed,751859.0,Wipro,Delhi
1438,2024,CE,Male,6.11,0,2,3,3,62,Average,No,86,96,Placed,543530.0,Hexaware,Delhi
1439,2021,CSE,Female,7.17,1,1,3,0,91,Excellent,Yes,57,89,Placed,967894.0,TCS,Mumbai
1440,2022,CE,Male,6.43,0,1,1,1,91,Good,Yes,81,90,Placed,726881.0,Flipkart,Gurugram
1441,2022,BioTech,Male,8.06,0,1,2,3,43,Poor,Yes,73,90,Placed,701415.0,Tech Mahindra,Delhi
1442,2024,CSE,Female,8.46,1,0,2,3,77,Good,Yes,76,79,Placed,761165.0,Ola,Noida
1443,2024,CE,Male,7.59,1,1,3,3,43,Good,No,55,74,Placed,710509.0,Amazon,Pune
1444,2021,ECE,Female,8.25,0,1,3,1,44,Excellent,No,59,71,Placed,847949.0,Hexaware,Hyderabad
1445,2023,IT,Female,7.18,1,1,2,2,80,Average,Yes,87,77,Not Placed,,,
1446,2024,CSE,Male,8.04,0,0,2,0,83,Good,Yes,73,79,Placed,823993.0,L&T Infotech,Chennai
1447,2024,CE,Male,7.1,0,0,3,2,62,Good,No,90,85,Placed,697361.0,Wipro,Hyderabad
1448,2024,IT,Male,8.39,0,2,0,1,79,Good,Yes,60,60,Placed,843023.0,Capgemini,Pune
1449,2024,BioTech,Male,7.11,0,1,2,2,92,Good,Yes,69,89,Placed,716448.0,Hexaware,Pune
1450,2022,CE,Female,6.89,1,0,3,1,76,Average,No,90,58,Placed,619267.0,Hexaware,Delhi
1451,2024,ECE,Female,7.88,1,1,2,4,50,Good,No,87,94,Not Placed,,,
1452,2022,ME,Female,7.9,0,1,2,2,94,Good,Yes,78,74,Placed,850644.0,Mphasis,Hyderabad
1453,2024,IT,Female,7.33,0,2,2,2,50,Excellent,Yes,81,95,Placed,906787.0,Wipro,Bangalore
1454,2023,ME,Male,7.15,1,0,1,1,52,Average,No,65,55,Placed,533685.0,L&T Infotech,Gurugram
1455,2021,CSE,Female,7.06,0,0,2,2,53,Good,No,77,80,Placed,796623.0,Mphasis,Mumbai
1456,2023,IT,Female,6.05,0,2,2,1,99,Excellent,No,87,88,Placed,904686.0,HCL,Pune
1457,2024,CE,Female,7.36,3,0,2,0,47,Good,Yes,95,64,Placed,713566.0,Wipro,Pune
1458,2024,CE,Female,7.69,1,0,2,2,64,Excellent,No,83,77,Not Placed,,,
1459,2024,CSE,Male,7.98,3,3,3,3,57,Excellent,Yes,85,78,Placed,901051.0,Amazon,Gurugram
1460,2023,CE,Female,5.64,0,1,1,1,90,Average,No,55,67,Placed,654502.0,Ola,Noida
1461,2024,ECE,Male,7.25,1,0,2,1,83,Good,Yes,88,83,Placed,749713.0,HCL,Bangalore
1462,2023,CE,Male,5.43,0,0,2,2,83,Average,Yes,72,81,Placed,626432.0,Wipro,Delhi
1463,2022,CSE,Male,8.76,0,0,2,3,57,Good,No,72,85,Placed,602348.0,Ola,Hyderabad
1464,2021,CE,Female,6.33,0,0,1,1,49,Average,Yes,60,97,Placed,555215.0,Mindtree,Noida
1465,2021,BioTech,Female,8.2,0,2,2,3,46,Good,Yes,94,64,Placed,717750.0,TCS,Mumbai
1466,2023,CSE,Female,8.46,0,1,3,3,99,Good,No,55,85,Placed,940235.0,Amazon,Noida
1467,2022,BioTech,Female,6.48,0,1,2,1,89,Good,Yes,96,93,Placed,705512.0,Wipro,Chennai
1468,2023,ECE,Male,6.71,0,2,3,1,83,Average,No,84,64,Placed,806428.0,Paytm,Pune
1469,2022,IT,Female,8.05,1,1,4,2,53,Excellent,Yes,58,78,Placed,801169.0,Hexaware,Pune
1470,2024,EE,Male,6.91,0,0,1,4,54,Poor,Yes,86,87,Placed,645693.0,Cognizant,Mumbai
1471,2022,ME,Male,7.28,0,1,1,2,55,Poor,No,64,68,Not Placed,,,
1472,2022,EE,Male,7.16,0,2,4,1,41,Average,Yes,97,89,Placed,746172.0,L&T Infotech,Mumbai
1473,2022,IT,Female,6.55,0,2,4,1,69,Excellent,No,59,88,Placed,897750.0,Zomato,Pune
1474,2021,ECE,Female,5.94,1,0,0,1,69,Excellent,Yes,63,71,Not Placed,,,
1475,2022,ECE,Male,7.66,0,1,0,2,57,Good,No,59,75,Not Placed,,,
1476,2024,CE,Male,6.75,1,1,1,1,70,Excellent,Yes,65,86,Placed,738679.0,Wipro,Pune
1477,2024,EE,Female,7.11,0,2,4,2,83,Average,Yes,89,57,Placed,730119.0,Amazon,Mumbai
1478,2024,EE,Male,7.99,0,0,1,0,87,Excellent,No,81,69,Placed,778157.0,Amazon,Mumbai
1479,2022,EE,Female,8.32,2,1,2,1,52,Average,Yes,58,62,Not Placed,,,
1480,2023,ECE,Female,7.31,1,2,3,0,59,Average,No,64,86,Placed,850268.0,Zomato,Hyderabad
1481,2023,EE,Male,7.26,0,1,0,0,88,Average,No,93,92,Placed,731762.0,Mphasis,Mumbai
1482,2024,CSE,Male,8.15,1,1,2,3,89,Good,No,87,80,Placed,770734.0,Tech Mahindra,Gurugram
1483,2021,ME,Female,6.11,0,0,1,1,74,Good,No,92,84,Not Placed,,,
1484,2023,CSE,Female,7.96,1,0,3,2,62,Average,Yes,62,63,Placed,748837.0,IBM,Gurugram
1485,2022,ECE,Male,7.89,1,1,1,0,81,Excellent,Yes,78,86,Placed,786248.0,HCL,Pune
1486,2023,ECE,Female,7.98,1,3,2,1,72,Good,Yes,93,65,Placed,752814.0,L&T Infotech,Bangalore
1487,2024,ECE,Male,6.14,3,0,2,1,77,Average,Yes,87,76,Not Placed,,,
1488,2021,CE,Male,6.59,0,1,1,0,74,Good,Yes,95,88,Placed,844553.0,Hexaware,Delhi
1489,2023,ECE,Female,6.89,1,1,0,0,90,Good,Yes,97,95,Not Placed,,,
1490,2023,ECE,Female,7.57,0,0,2,3,75,Excellent,Yes,73,72,Placed,750699.0,Hexaware,Delhi
1491,2024,CSE,Male,8.14,0,1,1,0,59,Good,Yes,56,73,Placed,826400.0,Flipkart,Delhi
1492,2021,ECE,Female,8.55,0,1,3,0,94,Good,Yes,65,72,Placed,861553.0,Amazon,Pune
1493,2021,CSE,Male,7.45,0,2,3,3,42,Average,No,89,91,Placed,820050.0,L&T Infotech,Delhi
1494,2024,CSE,Male,7.45,1,1,2,1,47,Good,Yes,71,72,Not Placed,,,
1495,2022,ME,Male,8.12,0,1,2,2,79,Excellent,Yes,96,66,Placed,886001.0,IBM,Gurugram
1496,2023,CE,Female,7.44,0,0,2,0,98,Poor,No,57,58,Not Placed,,,
1497,2022,ME,Male,8.21,0,3,3,1,71,Excellent,Yes,76,97,Placed,955072.0,Mindtree,Pune
1498,2023,ECE,Male,7.7,0,0,2,2,68,Good,No,89,81,Placed,716535.0,Hexaware,Delhi
1499,2023,ECE,Male,6.69,2,2,1,4,46,Average,Yes,75,59,Placed,766004.0,L&T Infotech,Gurugram
1500,2022,IT,Female,6.87,0,0,1,0,41,Excellent,Yes,79,60,Placed,731648.0,Tech Mahindra,Delhi
